S.No,NABL/NON NABL,Discipline / Group,Materials or Products tested,Parameter,Method,Sample Quantity g/mL,Lead time,Charges per sample,No of Sample,18% GST SAC 998343,Total amount,PROTOCOL NO.,NABL Range,Limit of quantification,,Protocol Link
892,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Indole Acetic Acid % w/w,ABRL STP 002 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.005 % to 99 %,0.14 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
893,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Indole Butyric Acid % w/w,ABRL STP 022 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.003 % to 99 %,0.52 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
894,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Inorganic matter (Ash) % w/w,Calculative based on FCO 1985 SCD IV Part D Cl.No.05,50,15,800,1,144,944,ABRL PRO 008,1 % to 55 %,,,https://forms.gle/b51JKPnT1J9kNucy8
895,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Inorganic matter (Ash) % w/w,IS 16556,50,15,800,1,144,944,ABRL PRO 008,0.1 % to 99 %,,,https://forms.gle/b51JKPnT1J9kNucy8
896,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Inorganic Nitrogen (Nitrate nitrogen) % w/w,FCO 1985 SCD II Part B Cl.No.03,50,15,1000,1,180,1180,ABRL PRO 055,0.1 % to 35 %,,,https://forms.gle/3CzKP7dHJ2b1ptPq6
897,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Iron as Fe % w/w,ABRL STP 043 (MP-AES),50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
898,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",K as K2O % w/w,IS 9497,,15,,,0,0,,,,,
899,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Kinetin % w/w,ABRL STP 008 (HPLC),50,15,4000,1,720,4720,ABRL PRO 002,0.005 % to 99 %,0.03 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
900,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Laminarin % w/w,ABRL STP 114 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.00001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
901,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Lead as Pb mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
902,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Lead as Pb mg/kg,IS 16556,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
903,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Magnesium as Mg mg/kg,ABRL STP 043 (MP-AES),50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
904,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Manganese as Mn mg/kg,ABRL STP 043 (MP-AES),50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
905,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Mannitol % w/w,ABRL STP 051 (HPLC),50,15,1500,1,270,1770,ABRL PRO 043,0.01 % to 95 %,,,https://forms.gle/Gx8Sx2CdHYh9FdJm7
906,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Material Insoluble in water % w/w,CIPAC MT 10,50,15,350,1,63,413,ABRL PRO 020,0.1 % to 50 %,,,https://forms.gle/4mKKEZ5kDncKWzB86
907,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Mercury as Hg mg/kg,FCO 1985 SCD IV Part D Cl.No.11,50,15,1000,1,180,1180,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
908,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Mercury as Hg mg/kg,IS 16556,50,15,1000,1,180,1180,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
909,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Moisture Content % w/w,FCO 1985 SCD IV Part D Cl.No.02,200,15,450,1,81,531,ABRL PRO 004,0.1 % to 65 %,,,https://forms.gle/r52g7ec3g7ZfoEhWA
910,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Moisture Content % w/w,ABRL STP 090 (IR Balance),200,15,450,1,81,531,ABRL PRO 030,0.1 % to 65 %,,,https://forms.gle/GVr8x5kg84nXY8ML9
911,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Moisture Content % w/w,IS 15106,50,15,450,1,81,531,ABRL PRO 004,0.01 % to 50 % w/w,,,https://forms.gle/r52g7ec3g7ZfoEhWA
912,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Moisture Content % w/w,IS 16556,200,15,450,1,81,531,ABRL PRO 004,0.1 % to 65 %,,,https://forms.gle/r52g7ec3g7ZfoEhWA
913,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Moisture Content % w/w,ISO 19822,50,15,500,1,90,590,ABRL PRO 004,1 % to 10 %,,,https://forms.gle/r52g7ec3g7ZfoEhWA
914,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Molybdenum as Mo mg/kg,ABRL STP 043 (MP-AES),50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
915,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Myo-inositol % w/w,ABRL STP 113 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.00001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
916,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Na as Na2O % w/w,IS 9497,50,15,500,1,90,590,ABRL PRO 006,0.05% to 50 %,,,"https://forms.gle/xFDBDxZZHQdxNbVW8 , https://forms.gle/r52g7ec3g7ZfoEhWA"
917,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Naphthyl Acetic Acid (NAA) % w/w,ABRL STP 071 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001% to 99 %,0.41 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
918,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Nickel as Ni mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
919,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Nickel as Ni mg/kg,IS 16556,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
920,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Odor,OPPTS 830.6304,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
921,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Organic matter % w/w,FCO 1985 SCD IV Part D Cl.No.05,50,15,800,1,144,944,ABRL PRO 008, 0.1 % to 99 %,,,https://forms.gle/b51JKPnT1J9kNucy8
922,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Organic matter % w/w,IS 16556,50,15,800,1,144,944,ABRL PRO 008, 0.1 % to 99 %,,,https://forms.gle/b51JKPnT1J9kNucy8
923,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Particle size % w/w,FCO 1985 SCD IV Part D,100,15,300,1,54,354,ABRL PRO 061,0.1 % to 100 %,,,https://forms.gle/eSfFCX1syVcSxff18
924,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Persistant foaming (ml),CIPAC MT 47,50,15,1000,1,180,1180,ABRL PRO 094,0.1 ml to 1000 ml,,,https://forms.gle/inQej5gjwJrvLm2S8
925,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",pH (% aqeous solution/ Liquid),ABRL STP 027(PH-Meter),100,15,350,1,63,413,ABRL PRO 001,1 to 14,,,https://forms.gle/sHECK8iCUHJm39wK9
926,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",pH ,FCO 1985 SCD II Part B Cl.No.08,200,15,350,1,63,413,ABRL PRO 001,1 to 14,,,https://forms.gle/sHECK8iCUHJm39wK9
927,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",pH ,FCO 1985 SCD IV Part D Cl.No.1,100,15,400,1,72,472,ABRL PRO 041,1 to 14,,Minimum sample handeling charge is to be considered if providing service lower than 500 Rs.,https://forms.gle/1ummEPEzcdMaeP1XA
928,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",pH,IS 16556,100,15,400,1,72,472,ABRL PRO 041,1 to 14,,Minimum sample handeling charge is to be considered if providing service lower than 500 Rs.,https://forms.gle/1ummEPEzcdMaeP1XA
929,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Physical State (Form),OPPTS 830.6303,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
930,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Plant available silicon % w/w,FCO 1985 SCD II Part B Cl.No.29,50,15,1500,1,270,1770,ABRL PRO 069,0.01 % to 50 %,,,https://forms.gle/1ZzQ7V7cKb1dgmj4A
931,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Potassium as K mg/kg,ABRL STP 043 (MP-AES),100,15,1000,1,180,1180,ABRL PRO 028,1 mg/kg to 500000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
932,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Pourability (Residue) % w/w,CIPAC MT 148,1000,15,2000,1,360,2360,ABRL PRO 095,0.1 % to 70 %,,,https://forms.gle/49mTRqwiD6QxDFU87
933,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Pourability (Rinsed Residue) % w/w,CIPAC MT 148,1000,15,2000,1,360,2360,ABRL PRO 095,0.01 % to 50 %,,,https://forms.gle/49mTRqwiD6QxDFU87
934,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Quercetin % w/w,ABRL STP 007 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001 % to 95 %,0.39 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
935,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Shape ,ABRL STP 091,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
936,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Sodium as Na mg/kg,ABRL STP 043 (MP-AES),50,15,3500,1,630,4130,ABRL PRO 028,1 mg/kg to 500000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
937,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Solid Content % w/w,IS 15106,50,15,450,1,81,531,ABRL PRO 004,0.1 % to 99 % w/w,,,https://forms.gle/r52g7ec3g7ZfoEhWA
938,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Solubility % w/w,ABRL STP 036 (Gravimetric),50,15,350,1,63,413,ABRL PRO 020,0.1 % to 100 %,,,https://forms.gle/4mKKEZ5kDncKWzB86
939,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Specific gravity ,CIPAC MT 3,50,15,350,1,63,413,ABRL PRO 066,0.500 to 2.500 g/ml,,,https://forms.gle/WXPbz5i1fZHux8bM9
940,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Specific gravity,FCO 1985 SCD II Part B,50,15,350,1,63,413,ABRL PRO 066,0.500 to 2.500 g/ml,,,https://forms.gle/WXPbz5i1fZHux8bM9
941,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Strontium as Sr mg/kg,ABRL STP 043 (MP-AES),50,15,3500,1,630,4130,ABRL PRO 028,1 mg/kg to 500000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
942,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Sulphate Sulphur % w/w,FCO 1985 SCD II Part B Cl. No.24,50,15,800,1,144,944,ABRL PRO 011,0.1 % to 70 %,,,https://forms.gle/NEPfFA1GmooQ6YAg8
943,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Suspensibility % w/w,CIPAC MT 161,100,15,2000,1,360,2360,ABRL PRO 096,0.1 % to 105 %,,,https://forms.gle/1KM8MciJYXpU9Noz8
944,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Thiamin mononitrate (Vitamin B1) % w/w,ABRL STP 009 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
945,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Amino acid % w/w,ABRL STP 052 (Ninhydrin),50,15,1500,1,270,1770,ABRL PRO 044,0.001 % to 99 %,,,https://forms.gle/KnFSJs2pxi9pDKaTA
946,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Amino Nitrogen % w/w,Thai industrial standard Page no. 191-193,1500,15,2000,1,360,2360,ABRL PRO 092,0.001 % to 99 %,,,https://forms.gle/KnFSJs2pxi9pDKaTA
947,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Carbohydrate % w/w,ABRL STP 046 (Anthrone),50,15,1500,1,270,1770,ABRL PRO 035,0.001 % to 99 %,10.05 mg/kg,,https://forms.gle/QExDSnE6janEauz8A
948,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Chloride % w/w,FCO 1985 SCD II Part B Cl.No.18,50,15,300,1,54,354,ABRL PRO 078,0.01 % to 99 %,,,https://forms.gle/k6tf57dYD8yuAbRD8
949,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Dissolved Solids (TDS) % w/w,ABRL STP 098 (Gravimetric),100,15,350,1,63,413,ABRL PRO 097,0.01 % to 60 % ,,,https://forms.gle/JbV95JkQizSL42Vm8
950,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Humic acid % w/w,ISO 5073,50,15,1200,1,216,1416,ABRL PRO 005,0.1 % to 99 %,,,https://forms.gle/kGrK8JuttwQrNZqp7
951,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Nitrogen % w/w,FCO 1985 SCD IV Part D Cl.No.06,50,15,1000,1,180,1180,ABRL PRO 007,0.05 % to 35 %,,,https://forms.gle/Q3mPhs2GWZHCcP1T6
952,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Nitrogen % w/w,IS 16556,50,15,1000,1,180,1180,ABRL PRO 007,0.05 % to 35 %,,,https://forms.gle/Q3mPhs2GWZHCcP1T6
953,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Organic Carbon/Organic Carbon % w/w,FCO 1985 SCD IV Part D Cl.No.05,50,15,900,1,162,1062,ABRL PRO 008,1 % to 55 %,,,https://forms.gle/b51JKPnT1J9kNucy8
954,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Organic Carbon/Organic Carbon % w/w,IS 16556,50,15,900,1,162,1062,ABRL PRO 008,1 % to 55 %,,,https://forms.gle/b51JKPnT1J9kNucy8
955,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total phosphorous as P2O5 % w/w,FCO 1985 SCD IV Part D Cl.No.08,50,15,1200,1,216,1416,ABRL PRO 060,0.05% to 35 %,,,https://forms.gle/ALxktWakYxGehtMa9
956,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total phosphorous as P2O5 % w/w,IS 16556,50,15,1200,1,216,1416,ABRL PRO 060,0.05% to 35 %,,,https://forms.gle/ALxktWakYxGehtMa9
957,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Potash K & K as K2O % w/w,IS 16556,50,15,800,1,144,944,ABRL PRO 060,0.05 % to 35 %,,,https://forms.gle/ALxktWakYxGehtMa9
958,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Potash K & K as K2O % w/w,FCO 1985 SCD IV Part D Cl.No.09,50,15,800,1,144,944,ABRL PRO 060,0.05 % to 35 %,,,https://forms.gle/ALxktWakYxGehtMa9
959,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Protein % w/w,ABRL STP 016 (Folin-lowery),50,15,1500,1,270,1770,ABRL PRO 018,0.001 % to 99 %,,,https://forms.gle/NVvh6HsVcqMFKm8bA
960,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total protein Calculative % w/w,Calculative based on conversion factor (Kjeldahl),50,15,100,1,18,118,ABRL PRO 007,0.05 % to 99 %,,,https://forms.gle/Q3mPhs2GWZHCcP1T6
961,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Total Sulphur % w/w,FCO 1985 SCD IV Part D Cl.No.15,100,15,1200,1,216,1416,ABRL PRO 011, 0.05 % to 50 %,,,https://forms.gle/NEPfFA1GmooQ6YAg8
962,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Triacontanol % w/w,ABRL STP 011 (GC),50,15,3500,1,630,4130,ABRL PRO 003,0.05 % to 99 %,502 mg/kg,,https://forms.gle/SWkKy6Q53AmRiEDg9
963,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Viscosity cps,CIPAC MT 22,500,15,1000,1,180,1180,ABRL PRO 051,1 to 25000 cps,,,https://forms.gle/xMxncb1RieE6p3Gr7
964,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Water Insoluble Nitrogen % w/w,FCO 1985 SCD IV Part D Cl.No.14,50,15,1000,1,180,1180,ABRL PRO 083,0.05 % to 35 %,,,https://forms.gle/pWdSyPGRKo795T8EA
965,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Water Solubility % w/w,ABRL STP 036 (Gravimetric),50,15,350,1,63,413,ABRL PRO 020,0.1 % to 99 %,,,https://forms.gle/4mKKEZ5kDncKWzB86
966,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Water Soluble potash as K2O % w/w,FCO 1985 SCD IV Part D Cl.No.09,50,15,800,1,144,944,ABRL PRO 060,0.05 % to 35 %,,,https://forms.gle/ALxktWakYxGehtMa9
967,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Zinc as Zn mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
968,NABL,CHEMICAL- BIO- STIMULANT,"Protein hydrolysate(Plant, Bacterial and animal origin)",Zinc as Zn mg/kg,IS 16556,50,15,600,1,108,708,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
969,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,6 Benzyl Amino Purine (6-BAP) % w/w,ABRL STP 006 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,1 mg/kg to 990000 mg/kg,0.86 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
970,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Accelerated stability study,CIPAC MT 46,500 ml,22,40000,1,7200,47200,ABRL PRO 083,Not applicable,Not applicable,,
971,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Acid Insoluble Ash % w/w,FCO 1985 SCD IV Part D Cl. No. 14,50,15,800,1,144,944,ABRL PRO 053,0.1 % w/w to 50 % w/w,,,https://forms.gle/pVZ3UfnzgqWD7U4x7
972,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Acid soluble Ash % w/w,Calculative based on FCO 1985 SCD IV Part D Cl. No. 14,50,15,800,1,144,944,ABRL PRO 053,0.1 % w/w to 50 % w/w,,,https://forms.gle/pVZ3UfnzgqWD7U4x7
973,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Alginic Acid % w/w,ABRL STP 050 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001 % to 99 %,44.70 mg/kg,,https://forms.gle/ZVvz31MkZnjJX1X38
974,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Alpha-tocopherol (Vitamin E) % w/w,ABRL STP 010 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.0001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
975,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Aluminium as Al mg/kg,ABRL STP 043 (MP-AES),50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
976,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Ammoniacal nitrogen % w/w,FCO 1985 SCD II Part B Cl.No.03,50,15,600,1,108,708,ABRL PRO 014,0.1 % to 40 %,,,https://forms.gle/eCp5pXhcQKkRUFpd8
977,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Appereance ,ABRL STP 091,50,15,100,1,18,118,ABRL PRO 092,NA,,,https://forms.gle/ZrVhayg6o6mkzWNy6
978,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Arsenic as As/As2O3 mg/kg,FCO 1985 SCD IV Part D Cl. No. 12,50,15,1000,1,180,1180,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
979,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Arsenic as As / AS2O3 mg/kg,IS 16556,50,15,1000,1,180,1180,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
980,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Ascorbic acid % w/w,ABRL STP 005 (HPLC),50,15,3500,1,630,4130,ABRL PRO 002,0.00001 % to 99 %,,,https://forms.gle/ZVvz31MkZnjJX1X38
981,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Barium as Ba mg/kg,ABRL STP 043 (MP-AES),50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
982,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Boron as B mg/kg,ABRL STP 043 (MP-AES),50,15,1000,1,180,1180,ABRL PRO 028,10 µg/kg to 100000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
983,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,C:N Ratio,FCO 1985 SCD IV Part D Cl.No. 07,50,15,100,1,18,118,ABRL PRO 008,Calculative,,,"https://forms.gle/b51JKPnT1J9kNucy8 , https://forms.gle/Q3mPhs2GWZHCcP1T6"
984,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,C:N Ratio ,IS 16556,50,15,100,1,18,118,ABRL PRO 008,Calculative,,,"https://forms.gle/b51JKPnT1J9kNucy8 , https://forms.gle/Q3mPhs2GWZHCcP1T6"
985,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Cadmium as Cd mg/kg,FCO 1985 SCD IV Part D Cl.No.10,50,15,3200,1,576,3776,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
986,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Cadmium as Cd mg/kg,IS 16556,50,15,3200,1,576,3776,ABRL PRO 060,10 µg/kg to 50000 mg/kg,,,https://forms.gle/ALxktWakYxGehtMa9
987,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Calcium as Ca mg/kg,ABRL STP 043 (MP-AES),50,15,1000,1,180,1180,ABRL PRO 028,1 mg/kg to 500000 mg/kg,,,https://forms.gle/CYNtvab5hedeJEEMA
988,NABL,CHEMICAL- BIO- STIMULANT,Live micro-organisms excluding biofertilizers and biopesticides,Carrabiitol % w/w,ABRL STP 092 (HPLC),100,15,3500,1,630,4130,,,,,
